Run_ID,Range_(Nmi),Fuel_Fraction,Wingspan,Spans,Sweeps,Root_Chords,Tip_Chords,Swet,Sref,Taper Ratios,Wing Section Areas,L_D_Cruise,CD0,CDi_Cruise,CDw_Cruise,CD_Total_Cruise,CL_Cruise,Alpha_Cruise,AR,MTOW,Static_Margin,Section3_Stress_Pa,Stress_Ratio,Root_Moment_Sec3,Cost_Per_Hour
725,7000.0,0.3081820434034013,70.43936336398549,[ 4.88042451  7.93189993 18.48572709  4.15556947],[65.         65.         26.94296265 45.        ],[47.9290873  34.69862302  7.07016774  0.98319905],[34.69862302  7.07016774  0.98319905  0.1303305 ],1674.76957228427,888.0638611930219,[0.72395752 0.20375932 0.13906304 0.1325576 ],[201.62915125 165.65293431  74.43617033   2.31367471],25.336149643946158,0.004794656851828131,0.001836060706264056,0.00017722502637234554,0.006814626047257086,0.17265638530083882,-0.3064194515735628,5.587102603700195,1453312.17,"[16.55062921 21.59041405 21.68808574 23.64367355 23.71582599 23.75259669
 23.86385973 23.97332641 24.04661144 24.08395388]",310125633.1293477,1.0818336039395848,3069696.3451517187,10072.2252270127
727,7000.0,0.3081820434034013,58.91126900201593,[ 4.08169505  6.63376652 15.46035611  3.47546967],[65.         48.16772011 45.         40.22319814],[45.28694228 32.78582227  6.68041677  0.92899909],[32.78582227  6.68041677  0.92899909  0.12314589],1292.1182746997729,701.7800092104827,[0.72395752 0.20375932 0.13906304 0.1325576 ],[159.33460847 130.90490768  58.82213947   1.82834899],25.67880183305633,0.0047924789180292,0.002958315624526489,0.00028047334076779245,0.008029549543208178,0.20618921152875078,0.36117963415435606,4.945335532330581,1371510.066,"[-11.07450614  -3.32394613  -3.17335893  -0.19784471  -0.08802011
  -0.03129139   0.14037733   0.30703734   0.41861789   0.47624538]",235554091.56977844,0.8217003194294596,2203039.3034849707,9774.60873941359
726,7000.0,0.3081820434034013,69.17779028623174,[ 4.79301582  7.78983915 18.15464665  4.08114298],[47.59582111 58.27191573 39.89863199 45.        ],[60.2409346  43.61187742  8.88632637  1.2357596 ],[43.61187742  8.88632637  1.2357596   0.16380932],2115.1750378871943,1096.195469267281,[0.72395752 0.20375932 0.13906304 0.1325576 ],[248.88408562 204.47628149  91.88144708   2.85592044],23.1333470657997,0.004714432799972031,0.0019736073487080247,0.00014354084279931647,0.006840067539815574,0.15823365635206438,-1.4628678360999756,4.3656143480365115,1644064.815,"[-6.67664543 -4.14024638 -4.09133141 -3.01515716 -2.97536838 -2.95685472
 -2.90084986 -2.84051291 -2.8001176  -2.78132487]",271722778.5266878,0.9478701576512365,3380464.2096090894,11104.792447512584
729,7000.0,0.3081820434034013,81.9241705238656,[ 5.67615479  9.22515894 21.49973802  4.83311555],[56.91974879 65.         32.74195674 38.50800375],[47.53801714 34.41550484  7.01247977  0.97517679],[34.41550484  7.01247977  0.97517679  0.12926709],1923.2428596996058,1024.4310471421225,[0.72395752 0.20375932 0.13906304 0.1325576 ],[232.59043811 191.08987132  85.86626171   2.66895244],25.11157579713741,0.004806803102778179,0.0012920347208883205,0.00014484905092234702,0.006245678365482999,0.1568388256793676,-1.1311531320039343,6.551509479087754,1522889.466,"[19.20221869 24.44762658 24.54908723 26.59816703 26.67374146 26.71191343
 26.82740873 26.94204663 27.01879006 27.0575467 ]",383109366.3902793,1.336428022291672,3761165.3555528075,10319.576567710978
730,7000.0,0.3081820434034013,58.085739552562885,[ 4.02449786  6.5408069  15.24370861  3.42676757],[65.         51.32840822 34.45585782 45.        ],[52.02240882 37.6620139   7.67398624  1.06716789],[37.6620139   7.67398624  1.06716789  0.14146121],1502.8030163381898,794.8580869886094,[0.72395752 0.20375932 0.13906304 0.1325576 ],[180.46738353 148.26701122  66.62380324   2.0708455 ],24.098018531965433,0.004730678366831473,0.002945303298033909,0.0002452095366321885,0.007909594245104743,0.19060554869886123,-0.16246922749451514,4.244723925689288,1436009.143,"[-10.64841414  -5.70893314  -5.61315338  -3.59050595  -3.51569057
  -3.47942411  -3.36969241  -3.25617953  -3.18017459  -3.14333726]",230017931.3546757,0.8023881326325896,2471216.2174428175,10240.138627440596
731,7000.0,0.3081820434034013,64.60765527916467,[ 4.47637186  7.2752142  16.95528504  3.81152792],[65.         65.         35.78866125 45.        ],[60.30714796 43.65981308  8.89609371  1.23711787],[43.65981308  8.89609371  1.23711787  0.16398937],1986.5353827894305,1024.9021085941308,[0.72395752 0.20375932 0.13906304 0.1325576 ],[232.69738956 191.17773967  85.90574537   2.67017969],23.064703250463168,0.004687399136994566,0.0023010924066997774,0.0001718964383976297,0.007154968856399638,0.16502723343916348,-0.5087328952613206,4.072729566726231,1603134.921,"[ 9.82121489 10.89075201 10.911398   11.36725218 11.38411546 11.39193882
 11.41560547 11.4411798  11.45830245 11.4662448 ]",256024542.02967092,0.8931088675453637,3188665.644650152,10987.052371283335
728,7000.0,0.3081820434034013,46.40352729750617,[ 3.21509027  5.22531888 12.17789175  2.73757559],[59.78870402 60.04538714 45.         45.        ],[53.27871407 38.57152553  7.85930771  1.09293926],[38.57152553  7.85930771  1.09293926  0.1448774 ],1287.8133173147246,650.3308323532444,[0.72395752 0.20375932 0.13906304 0.1325576 ],[147.65340589 121.30795471  54.50974724   1.69430833],21.009445566531664,0.005093714216566584,0.0053634101926787765,0.00037261982870151006,0.01081273450268254,0.22716955695946764,1.351961648531172,3.311064520589708,1400285.347,"[-15.16147879 -10.13552139 -10.03795876  -7.65282089  -7.56397121
  -7.526417    -7.41280829  -7.27799357  -7.18769193  -7.14953122]",175523092.84500843,0.6122898587616573,1931285.9960296245,10771.94094452128
732,7000.0,0.3081820434034013,42.66461099173081,[ 2.95603769  4.8042942  11.19667069  2.51699826],[65.         51.12587893 45.         28.50877794],[55.42204478 40.12320591  8.17547705  1.13690673],[40.12320591  8.17547705  1.13690673  0.15070562],1248.9174696231328,621.9850574464983,[0.72395752 0.20375932 0.13906304 0.1325576 ],[141.21768118 116.02054127  52.13384724   1.62045902],19.541225715089123,0.0051229282373365295,0.006652332064942236,0.00038710446165561785,0.012171911217712349,0.23785406448934232,1.6007497308511176,2.9265478475458275,1402240.793,"[-19.87569148 -15.53257981 -15.44827861 -13.22140994 -13.13816043
 -13.10543084 -13.00642962 -12.88012143 -12.79550488 -12.76224481]",163920984.18350697,0.5718173866866522,1876185.141156087,11156.695298922641
733,7000.0,0.3081820434034013,56.68387120104543,[ 3.92736875  6.38294801 14.87580983  3.34406436],[43.35117902 43.07035581 45.         45.        ],[49.33717907 35.71802164  7.27787971  1.01208411],[35.71802164  7.27787971  1.01208411  0.13415944],1381.3352194266597,735.6367774485599,[0.72395752 0.20375932 0.13906304 0.1325576 ],[167.02156854 137.22030148  61.6599626    1.9165561 ],24.12824099901457,0.004886946503443353,0.0032107603228665456,0.0002516583722386763,0.00836665517679922,0.20187267246146443,-0.6756507459483536,4.367727869018054,1407579.828,"[-29.27257283 -21.82736804 -21.68287547 -18.63446683 -18.52167563
 -18.46693097 -18.30128523 -18.13013975 -18.01554231 -17.95992965]",217951515.51009527,0.7602959843375416,2220714.8768395474,10145.761650952158
735,7000.0,0.3081820434034013,67.44379822087366,[ 4.67287536  7.59458111 17.69958711  3.97884614],[65.         45.62045206 45.         36.0510685 ],[58.3107957  42.21453885  8.60160562  1.19616546],[42.21453885  8.60160562  1.19616546  0.15856082],1962.7810161992272,1034.476440720421,[0.72395752 0.20375932 0.13906304 0.1325576 ],[234.8711797  192.96366553  86.70825141   2.69512372],23.851355469315457,0.004599532352453899,0.0020923389239786345,0.00015417164366932613,0.006855363267101307,0.16350970615492105,-1.0592665378435797,4.397070575420915,1603231.404,"[-3.92943566 -1.6707568  -1.62715602 -0.69807902 -0.66376185 -0.64729852
 -0.59749247 -0.54544747 -0.51060468 -0.49389187]",263321581.96782452,0.9185636580272949,3170983.758990645,10814.677323451117
734,7000.0,0.3081820434034013,47.024211020339514,[ 3.25809464  5.29521163 12.34078064  2.77419282],[41.55905174 37.57776067 39.80598146 45.        ],[60.52771364 43.81949326  8.92863003  1.24164247],[43.81949326  8.92863003  1.24164247  0.16458914],1556.1112283507941,748.6958109282717,[0.72395752 0.20375932 0.13906304 0.1325576 ],[169.98653756 139.65623803  62.75455105   1.95057883],19.717875926938998,0.005211778149406431,0.005190556189633512,0.00027831938258898124,0.010704378020515869,0.21106759768358477,-0.6625668026849806,2.9535044671129724,1497817.978,"[-32.40766067 -28.67206568 -28.59975831 -26.71075436 -26.64026864
 -26.6123088  -26.5277409  -26.42082875 -26.3492167  -26.32081597]",174531463.6957631,0.6088306873108016,2181657.6161684794,11473.396502327687
737,7000.0,0.3081820434034013,80.79704363039613,[ 5.59806127  9.09823761 21.20394091  4.76662071],[47.03402294 48.02822656 26.54451345 37.96637637],[56.58850435 40.96767309  8.3475451   1.16083504],[40.96767309  8.3475451   1.16083504  0.1538775 ],2257.1975787943297,1202.6888980698977,[0.72395752 0.20375932 0.13906304 0.1325576 ],[273.0627293  224.34078643 100.8075653    3.133368  ],23.797530226014512,0.00461622133541744,0.0013169144079880704,0.00012504554993883672,0.00605635758666629,0.14412635272824334,-1.9733108804987838,5.427972495537856,1642966.723,"[-13.52145067  -9.59798961  -9.52232269  -7.90673016  -7.84707244
  -7.81851735  -7.73213304  -7.64166492  -7.58110067  -7.55211633]",337553165.0194373,1.177511040765479,3944836.3771370407,10951.904470649042
739,7000.0,0.3081820434034013,64.83909268956499,[ 4.49240711  7.30127546 17.01602222  3.82518157],[65.         65.         44.77069327 33.14502354],[54.48449026 39.44445627  8.03717548  1.11767409],[39.44445627  8.03717548  1.11767409  0.14815619],1786.765084913275,929.264694695937,[0.72395752 0.20375932 0.13906304 0.1325576 ],[210.9835338  173.3382363   77.88956191   2.42101533],24.020327268160436,0.004755570205861885,0.002304619956100006,0.00018718264658884273,0.007246591027133023,0.1740654880502501,-0.018418904237370692,4.524123174809325,1533148.344,"[13.03952854 15.83941305 15.8935579  17.03958633 17.08193514 17.1023962
 17.16430027 17.22853699 17.271544   17.2923198 ]",261311399.9901173,0.9115513953143627,2940287.808561791,10559.281734001435
736,7000.0,0.3081820434034013,40.264972574768436,[ 2.78977761  4.53408035 10.56692251  2.37543162],[56.61892984 42.03160291 45.         45.        ],[58.37374123 42.26010874  8.61089091  1.1974567 ],[42.26010874  8.61089091  1.1974567   0.15873198],1323.4108277158798,618.2648443400649,[0.72395752 0.20375932 0.13906304 0.1325576 ],[140.37303088 115.32659994  51.8220246    1.61076674],17.86534759690046,0.005411381751247029,0.007855260355427607,0.0004086431174457946,0.013694770404302083,0.24466183353260176,0.865619611526773,2.622287246782394,1433748.073,"[-29.36578514 -25.37035281 -25.29287536 -23.04069502 -22.95616764
 -22.92578521 -22.8339013  -22.70568567 -22.61978193 -22.58891217]",148828305.7818713,0.5191685085414114,1794162.0273423651,11796.592019146614
738,7000.0,0.3081820434034013,38.46816625718754,[ 2.66528504  4.33174905 10.09537834  2.26942905],[51.98559678 44.56399439 42.46084007 45.        ],[51.62920125 37.37734833  7.61598298  1.05910178],[37.37734833  7.61598298  1.05910178  0.14039199],1070.6851590878894,522.4280739955716,[0.72395752 0.20375932 0.13906304 0.1325576 ],[118.61391252  97.44991008  43.78913139   1.361083  ],18.289440027907737,0.005351534591998677,0.008880660859083178,0.0005753267793212179,0.014782785235759493,0.2703688640148632,1.3742313663194197,2.8325426768760624,1338798.607,"[-35.9679414  -29.73951994 -29.61837615 -26.1787474  -26.04958478
 -26.00205308 -25.85828618 -25.66229115 -25.53096003 -25.48264142]",147535967.89566863,0.5146603531244255,1573083.9886143804,11265.358456513379
740,7000.0,0.3081820434034013,51.5980872717374,[ 3.57499781  5.81025786 13.54112409  3.0440286 ],[65.         46.15268599 45.         30.81374938],[60.73266963 43.96787268  8.95886372  1.24584686],[43.96787268  8.95886372  1.24584686  0.16514647],1634.9136056690327,824.3005522543093,[0.72395752 0.20375932 0.13906304 0.1325576 ],[187.15210469 153.75899324  69.09162617   2.14755202],21.30057625372011,0.004859845786599,0.00407816599079581,0.00024956419952037854,0.009184969247999402,0.1956451378550855,-0.04742492405358001,3.2298445061340315,1528574.882,"[-14.2468099  -11.78705473 -11.73948323 -10.59546914 -10.5529567
 -10.53474073 -10.47963872 -10.41515683 -10.3719738  -10.35347394]",196234984.33555314,0.6845406430309993,2461259.475619334,11157.001111684127
741,7000.0,0.3081820434034013,50.35750762764171,[ 3.48904366  5.67056107 13.21555305  2.97084061],[55.87384683 53.07582802 45.         45.        ],[45.73545172 33.11052405  6.74657778  0.93819965],[33.11052405  6.74657778  0.93819965  0.12436549],1135.6319714992653,605.8244774001349,[0.72395752 0.20375932 0.13906304 0.1325576 ],[137.54852609 113.00606493  50.77929185   1.57835583],23.719821095222557,0.0049820319119203834,0.004436617097205872,0.0003587879679578845,0.009793799005354233,0.23230716024957104,0.8716825896427319,4.185830498877476,1333955.927,"[-23.40811837 -15.11956672 -14.95832208 -11.49076162 -11.36222806
 -11.30089453 -11.11530367 -10.92022638 -10.7895868  -10.7272582 ]",198117381.4472849,0.6911071445835519,1871260.0526163308,9987.619496557763
742,7000.0,0.3081820434034013,61.163562054377394,[ 4.23774624  6.88738839 16.05143576  3.60834368],[65.         65.         45.         30.31643984],[47.70334504 34.53519521  7.0368678   0.97856826],[34.53519521  7.0368678   0.97856826  0.12971666],1450.8751060000216,767.4873389898448,[0.72395752 0.20375932 0.13906304 0.1325576 ],[174.25303237 143.16147217  64.32962852   1.99953643],25.05868535854718,0.004852789931748667,0.0026833957952826976,0.00023940026490815627,0.007780133465164651,0.1949599165510644,0.8188733237036725,4.874323175289767,1418236.371,"[10.41848704 16.17382934 16.28548819 18.54830342 18.63186881 18.67399081
 18.80144822 18.92824303 19.01313443 19.05591846]",252492538.6382833,0.8807879254823837,2487459.2612236524,10014.629629722604
743,7000.0,0.3081820434034013,59.38196196426488,[ 4.11430724  6.68676941 15.58388223  3.5032382 ],[65.         64.83950535 45.         45.        ],[51.02341661 36.93878598  7.52662182  1.04667494],[36.93878598  7.52662182  1.04667494  0.13874472],1521.6924664738744,796.9915099131091,[0.72395752 0.20375932 0.13906304 0.1325576 ],[180.9517634  148.66496432  66.80262352   2.07640372],24.233838427727406,0.004818280715292037,0.002861325623516634,0.00023926769158474746,0.007914708633218132,0.1918037702199474,0.6943723291689398,4.424410251383784,1448914.983,"[ 7.64934013 12.20352901 12.29180272 14.14455946 14.21306161 14.24645448
 14.34749112 14.45142142 14.52100814 14.55492442]",233155263.50644192,0.8133323145573556,2456820.0899894927,10255.096807335982
744,7000.0,0.3081820434034013,82.38512578499795,[ 5.70809229  9.2770653  21.62070864  4.8603096 ],[65.         57.45482644 45.         43.74715685],[57.39223955 41.54954322  8.46610656  1.17732255],[41.54954322  8.46610656  1.17732255  0.15606305],2369.7166560388637,1243.745714728717,[0.72395752 0.20375932 0.13906304 0.1325576 ],[282.38441376 231.99922458 104.2488856    3.24033342],23.848051784045477,0.004638774975396929,0.001333453170679161,0.00011517036724906808,0.006097682273960565,0.14541784263206775,-1.379196260901311,5.457151626922684,1714278.441,"[16.8583832  17.43502599 17.44612931 17.68251039 17.69123243 17.69541594
 17.70807126 17.72129584 17.73014852 17.734394  ]",335824281.85605294,1.1714800529862313,3980373.8197497297,11166.133517921186
745,7000.0,0.3081820434034013,38.33751342441647,[ 2.6562327   4.31703675 10.06109052  2.26172119],[39.36205123 65.         27.78758873 45.        ],[50.97639964 36.90474769  7.5196862   1.04571046],[36.90474769  7.5196862   1.04571046  0.13861687],1064.6635585048239,514.070539807906,[0.72395752 0.20375932 0.13906304 0.1325576 ],[116.71638848  95.89095681  43.08861551   1.3393091 ],18.214138647390737,0.0054738568730905695,0.008905868734457438,0.0005595523623008694,0.014934403892615532,0.27201730311623123,1.4999008196578614,2.859072484714887,1325413.273,"[-30.18493096 -23.84595185 -23.72260114 -20.203819   -20.07162183
 -20.023173   -19.87663119 -19.67602247 -19.54159564 -19.49234104]",144540554.98417437,0.5042112383168873,1521659.462761124,11232.7977696651
746,7000.0,0.3081820434034013,53.727915188843646,[ 3.72256394  6.05008942 14.10006465  3.16967777],[65.         37.92512118 42.31773784 31.19101528],[46.37170992 33.57114796  6.84043419  0.9512516 ],[33.57114796  6.84043419  0.9512516   0.12609563],1208.6997349119717,655.3642026623975,[0.72395752 0.20375932 0.13906304 0.1325576 ],[148.79620004 122.24684277  54.93163673   1.70742178],24.675455934092994,0.004799599071699075,0.0036978824681272392,0.00032609591976537214,0.008816897655707583,0.2175609695788203,0.31192389981349816,4.404709410145517,1351436.891,"[-21.64652512 -13.99637042 -13.84763526 -10.78118112 -10.66775881
 -10.61145817 -10.44109037 -10.26895846 -10.15369953 -10.09649584]",219313017.82988402,0.7650454110344791,2100274.772161775,9876.9222728946
748,7000.0,0.3081820434034013,72.73515196245518,[ 5.0394893   8.19041967 19.08822149  4.2910095 ],[58.65107867 65.         45.         45.        ],[54.1552154  39.20607525  7.98860313  1.11091947],[39.20607525  7.98860313  1.11091947  0.14726082],1981.8488443532954,1036.1300140822616,[0.72395752 0.20375932 0.13906304 0.1325576 ],[235.24661283 193.272111    86.84685143   2.69943178],24.198648238689568,0.004758350384035344,0.0017574140081321548,0.00015926803154297457,0.006673120411767606,0.1614804934987836,-0.8149804140077979,5.1059251822633005,1585865.645,"[13.54653887 16.49964948 16.55668019 17.75369624 17.79788962 17.81939966
 17.88447548 17.95150163 17.99637313 18.0182098 ]",291829395.3286313,1.0180095185882487,3263832.9095115564,10687.953280937743
747,7000.0,0.3081820434034013,44.46270845127903,[ 3.08061972  5.00677089 11.6685537   2.623077  ],[65.         63.64206504 41.7088396  43.11720421],[46.90616881 33.95807349  6.91927387  0.96221529],[33.95807349  6.91927387  0.96221529  0.12754895],1055.344663757917,548.5996077520047,[0.72395752 0.20375932 0.13906304 0.1325576 ],[124.55598985 102.33175648  45.98278979   1.42926775],21.683057406870027,0.005093522280841259,0.006113105522727624,0.000471731158970368,0.011668751664680455,0.2530142122117765,2.977060904985486,3.6035979882018343,1315626.093,"[-11.81385877  -4.71667292  -4.57852115  -1.30863787  -1.18686062
  -1.13373618  -0.97300347  -0.78817134  -0.66436138  -0.61035987]",178274196.71337244,0.6218867327210666,1726939.1883470064,10321.865391419851
749,7000.0,0.3081820434034013,67.20390639326409,[ 4.65625435  7.56756784 17.6366312   3.96469372],[65. 65. 45. 45.],[59.01126025 42.72164543  8.70493331  1.21053453],[42.72164543  8.70493331  1.21053453  0.16046555],2016.7973891302115,1043.1794521348736,[0.72395752 0.20375932 0.13906304 0.1325576 ],[236.84714211 194.58706159  87.43772467   2.7177977 ],23.415504884270153,0.004701444555552793,0.0021342892746009892,0.00016368253653452952,0.006998160899760178,0.16386547072924285,-0.41843050061799114,4.329422924571445,1620236.989,"[14.35164709 15.43184132 15.45268486 15.9055194  15.92225676 15.93013964
 15.95398663 15.97936918 15.9963626  16.00436477]",262351489.85740644,0.9151796157816504,3197253.111675031,10963.630487356844
750,7000.0,0.3081820434034013,79.35746688892408,[ 5.49831952  8.93613253 20.82614615  4.68169289],[65.         59.53914171 35.15977136 41.79400081],[47.0762677  34.08121786  6.94436569  0.96570463],[34.08121786  6.94436569  0.96570463  0.12801149],1846.4909468852338,982.6965619079403,[0.72395752 0.20375932 0.13906304 0.1325576 ],[223.11489339 183.30502583  82.36814025   2.56022149],25.498542482754257,0.0047758900747460215,0.0014007653849212162,0.0001603821103804959,0.006334192023185674,0.16151266439712303,-0.8292596665997823,6.408496574771416,1504381.856,"[17.78616725 22.74941015 22.84546062 24.75455245 24.82492944 24.86102394
 24.97023727 25.07699607 25.14846347 25.18511186]",357439198.8112106,1.2468809260856182,3475063.909812318,10195.575147015064
751,7000.0,0.3081820434034013,65.09191245799232,[ 4.50992385  7.3297445  17.08237088  3.84009667],[44.9772226  57.71981357 36.95863492 44.11565455],[48.82515385 35.34733713  7.20234928  1.00158062],[35.34733713  7.20234928  1.00158062  0.13276712],1565.199752074359,835.9884328058586,[0.72395752 0.20375932 0.13906304 0.1325576 ],[189.80576232 155.93916496  70.07128665   2.17800248],24.894797306710494,0.0048487825010856975,0.002244003027777165,0.0002192393065966956,0.007302571618310762,0.18179604025558324,-0.8963117933526739,5.068200588874516,1440511.589,"[-14.13141692  -7.05830447  -6.92117234  -4.12352652  -4.02020673
  -3.9684684   -3.81191723  -3.65515862  -3.55020674  -3.49765901]",266175580.74524558,0.9285194677159729,2683925.3049552394,10110.095967327803
752,7000.0,0.3081820434034013,75.74161394367046,[ 5.24779344  8.52896554 19.87722118  4.46837569],[51.20876578 58.19215813 32.63273262 45.        ],[51.08769093 36.98531786  7.53610312  1.04799344],[36.98531786  7.53610312  1.04799344  0.13891949],1912.2096804354508,1017.8421819432704,[0.72395752 0.20375932 0.13906304 0.1325576 ],[231.09447892 189.86083261  85.31399299   2.65178645],24.658617004486743,0.004747850985753215,0.0015409957820754442,0.00013960694698449767,0.006442762837435962,0.15886962125907367,-1.3924164812491764,5.636229451445309,1532686.648,"[-3.04780757  2.30775311  2.41131874  4.54335179  4.62204219  4.66107141
  4.77915679  4.89851841  4.97842692  5.01805426]",321068991.0125547,1.1200081081833304,3387452.6350036543,10433.418765353985
753,7000.0,0.3081820434034013,55.577153306165805,[ 3.85068928  6.25832486 14.58536874  3.27877355],[44.66542591 49.57171297 45.         45.        ],[60.8658736  44.0643067   8.97851305  1.24857936],[44.0643067   8.97851305  1.24857936  0.16550868],1778.1427997581536,889.8151058470289,[0.72395752 0.20375932 0.13906304 0.1325576 ],[202.02676001 165.97959867  74.58295701   2.31823723],21.666656568529962,0.004928714685643435,0.0034146346420921353,0.00023569234555888486,0.008565888860896573,0.1855941721532424,-0.9435464767144236,3.471305386164197,1565294.927,"[-20.90237584 -17.68161596 -17.61938472 -16.15037362 -16.09585147
 -16.07208879 -16.0002084  -15.91751714 -15.86214363 -15.83801429]",207236652.00350875,0.7229185535006118,2604947.7794612716,11193.329526326896
754,7000.0,0.3081820434034013,79.02874919975449,[ 5.47554416  8.89911692 20.73987925  4.6623002 ],[40.63448673 65.         45.         45.        ],[51.13580343 37.02014927  7.54320034  1.0489804 ],[37.02014927  7.54320034  1.0489804   0.13905032],2021.5397695280833,1063.0160173800452,[0.72395752 0.20375932 0.13906304 0.1325576 ],[241.35090584 198.28722932  89.10039558   2.76947794],24.40824277853371,0.00484549254805579,0.001450033886379385,0.00013525425137895432,0.006446345349254033,0.15734396231886413,-1.380527554051397,5.875304885311821,1585338.329,"[ 7.07483374 12.20316318 12.30220333 14.36208394 14.4381051  14.47542679
 14.58834006 14.70363835 14.78082473 14.81871259]",324550388.37203306,1.1321525175768594,3427408.0415122653,10643.935447327189
755,7000.0,0.3081820434034013,71.58554593119919,[ 4.95983831  8.06096705 18.78652507  4.2231885 ],[65.         65.         28.581124   42.24129879],[53.20999914 38.52177884  7.84917136  1.09152967],[38.52177884  7.84917136  1.09152967  0.14469055],1910.487380819532,1001.9549829990699,[0.72395752 0.20375932 0.13906304 0.1325576 ],[227.48739324 186.89735078  83.98235199   2.6103955 ],24.343531015648775,0.004724993215836803,0.0017593530668687995,0.0001523617321690872,0.006642628552190633,0.1617050341856868,-0.6939178884689176,5.114491642058719,1535690.928,"[16.58596033 19.40198525 19.45643666 20.59270904 20.63467012 20.6552164
 20.71737922 20.78102734 20.82363875 20.84450022]",305360750.16889006,1.0652119191938025,3355560.3964748117,10503.31597183687
756,7000.0,0.3081820434034013,83.63394092435674,[ 5.79461704  9.41768947 21.94844096  4.93398343],[55.59711429 41.97579596 34.63544861 45.        ],[50.25194019 36.38026983  7.41281895  1.03084917],[36.38026983  7.41281895  1.03084917  0.13664689],2035.6653737477327,1105.5159484213007,[0.72395752 0.20375932 0.13906304 0.1325576 ],[251.00024008 206.21485547  92.66267555   2.88020311],25.020834197599072,0.004626501029781759,0.0012172872765122801,0.00011778275844051603,0.005979166050799633,0.14960372239697084,-1.7447870703713197,6.327033169016943,1567615.253,"[-9.66723318 -3.92080356 -3.80977802 -1.55995993 -1.47700596 -1.43525896
 -1.30895153 -1.18313302 -1.0989075  -1.05652695]",357431819.4233171,1.246855184034827,3709408.308357305,10470.793552182375
757,7000.0,0.3081820434034013,57.720149446951766,[ 3.99916777  6.49963923 15.14776511  3.40519959],[51.54995287 65.         45.         36.59221931],[57.14681187 41.37186401  8.42990277  1.17228794],[41.37186401  8.42990277  1.17228794  0.15539567],1696.3532027762037,867.658987969142,[0.72395752 0.20375932 0.13906304 0.1325576 ],[196.99635686 161.84675857  72.72586471   2.26051385],22.676393875747927,0.004875617715152962,0.0030728074372376813,0.00020899407008341094,0.008165680730268672,0.18516819250317737,-0.31161762180367103,3.8397754168103355,1522816.332,"[-3.52516208 -0.06232163  0.00466023  1.51183428  1.56768204  1.59315669
  1.67022341  1.75493655  1.81166085  1.83753092]",222747095.7758149,0.777024752706331,2628830.903139596,10809.90404921753
758,7000.0,0.3081820434034013,61.257935208978694,[ 4.24428493  6.89801539 16.07620255  3.61391122],[65. 65. 45. 45.],[60.85142494 44.05384649  8.97638169  1.24828297],[44.05384649  8.97638169  1.24828297  0.16546939],1918.3272187671855,980.5341477467014,[0.72395752 0.20375932 0.13906304 0.1325576 ],[222.62393125 182.90166492  82.18688996   2.55458775],22.731633110354057,0.004730298185960098,0.0026781629537250846,0.00018653524504036123,0.007592147845006927,0.17258191933226266,-0.06840361551678753,3.827031046997063,1603947.268,"[ 8.65881362  9.74954232  9.77059707 10.24270184 10.2601777  10.26816825
 10.29234015 10.31884328 10.33658834 10.34470059]",233984892.57387626,0.8162263694437544,2940472.7868778734,11066.458662128141
759,7000.0,0.3081820434034013,52.86069802282584,[ 3.66247839  5.9524355  13.87247685  3.1185163 ],[51.84578371 65.         45.         45.        ],[50.81795264 36.7900388   7.49631319  1.04246013],[36.7900388   7.49631319  1.04246013  0.13818601],1360.7011088798668,706.6098288099814,[0.72395752 0.20375932 0.13906304 0.1325576 ],[160.43118775 131.80582689  59.22696765   1.84093212],23.030570065283932,0.0049873180875665765,0.0038421800413446627,0.00027739842695515503,0.00912374265821401,0.21012499454761763,0.5198758367614463,3.9544502234935686,1407308.977,"[-8.53640787 -2.6632186  -2.54923488 -0.02262293  0.07106835  0.11447545
  0.24580759  0.38797093  0.48317327  0.52727312]",203926226.20136037,0.7113705565163735,2140172.80338352,10354.318056634162
760,7000.0,0.3081820434034013,80.53382679900525,[ 5.57982417  9.0685978  21.1348637   4.75109223],[65.         57.05759702 45.         30.45772562],[58.50540841 42.35543019  8.63031354  1.20015768],[42.35543019  8.63031354  1.20015768  0.15909002],2363.7259742534357,1239.378528522161,[0.72395752 0.20375932 0.13906304 0.1325576 ],[281.3928724  231.18460163 103.88283465   3.22895558],23.74521414310495,0.004625833923295702,0.001406880911576525,0.00011610339429130448,0.006159915194144917,0.14626850538833697,-1.3677132370808864,5.233023737006113,1718252.009,"[14.94870215 15.39757086 15.40621313 15.59103655 15.59785725 15.60111467
 15.61096847 15.62131008 15.62823291 15.63153858]",332979738.40066,1.1615572269790464,4023207.363585701,11202.189445790304
761,7000.0,0.3081820434034013,69.43222544214447,[ 4.81064448  7.81849009 18.22141924  4.09615338],[56.77215352 65.         30.75871341 31.58618069],[45.82470358 33.17513861  6.7597436   0.94003052],[33.17513861  6.7597436   0.94003052  0.12460819],1563.2602442253194,836.9323714692808,[0.72395752 0.20375932 0.13906304 0.1325576 ],[190.02007748 156.11524037  70.15040616   2.18046173],25.672648752115933,0.004863128076347932,0.0019209619290385656,0.0002038359127180442,0.006984742582037371,0.17931684293259273,-0.43846973359346775,5.760123630282736,1422471.32,"[ 7.19245053 14.20230022 14.33827967 17.02414622 17.12321971 17.1743811
 17.32919517 17.47951812 17.58015527 17.63211667]",313734257.1044589,1.0944218271085777,2969068.3895940655,9925.099771852038
